BPUIC,HOUR_OF_DAY,p_late,count
8588553,11,0.29302886622637686,22.545023696682463
8588553,12,0.3056960233400559,22.454976303317537
8588553,13,0.31140824405259543,22.554502369668246
8588553,14,0.30669393893360564,22.549763033175356
8588553,15,0.3118380854213734,22.355450236966824
8588553,16,0.31902938932530905,25.66193853427896
8588553,17,0.31771105752249795,26.278301886792452
8588553,18,0.28948821528396185,24.96698113207547
8588553,19,0.28889885580907493,19.235849056603772
8588553,20,0.33116410324931655,11.69811320754717
8588553,21,0.30495823160515123,11.341232227488153
8588553,22,0.3119341335336597,11.009478672985782
8588553,23,0.3039696217421341,9.066350710900474
8588736,6,0.48863636363636365,2.0
8588736,7,0.35454545454545455,1.8
8588736,8,0.37272727272727274,2.018181818181818
8588736,9,0.45454545454545453,2.036363636363636
8588736,10,0.4351851851851852,2.0
8588736,11,0.5092592592592593,2.0
8588736,12,0.4166666666666667,1.9814814814814814
8588736,13,0.4166666666666667,2.0
8588736,14,0.5555555555555556,2.0
8588736,15,0.4074074074074074,1.9814814814814814
8588736,16,0.39814814814814814,2.0
8588736,17,0.23636363636363636,1.981818181818182
8588736,18,0.39090909090909093,2.0
8588736,19,0.5,1.8181818181818181
8588736,20,0.4,1.9777777777777779
8588736,21,0.20454545454545456,1.0
8588737,5,0.4186046511627907,1.0
8588737,6,0.24444444444444444,1.9777777777777779
8588737,7,0.36363636363636365,2.0
8588737,8,0.3181818181818182,2.018181818181818
8588737,9,0.2772727272727273,2.036363636363636
8588737,10,0.3425925925925926,2.0
8588737,11,0.4074074074074074,2.0
8588737,12,0.3425925925925926,1.9814814814814814
8588737,13,0.2962962962962963,2.0
8588737,14,0.3148148148148148,2.0
8588737,15,0.33962264150943394,2.0
8588737,16,0.3611111111111111,2.0
8588737,17,0.24545454545454545,2.0
8588737,18,0.38181818181818183,2.0
8588737,19,0.34545454545454546,1.8181818181818181
8588737,20,0.23863636363636365,2.0
8588737,21,0.09090909090909091,1.0
8588738,5,0.35714285714285715,1.0
8588738,6,0.4659090909090909,2.0
8588738,7,0.41818181818181815,1.981818181818182
8588738,8,0.43636363636363634,2.018181818181818
8588738,9,0.39090909090909093,2.0545454545454547
8588738,10,0.4074074074074074,2.0
8588738,11,0.5462962962962963,2.0
8588738,12,0.39814814814814814,1.9814814814814814
8588738,13,0.48148148148148145,2.0
8588738,14,0.5277777777777778,2.0
8588738,15,0.4722222222222222,1.9814814814814814
8588738,16,0.48148148148148145,2.0
8588738,17,0.3090909090909091,1.981818181818182
8588738,18,0.4333333333333334,2.018181818181818
8588738,19,0.5454545454545454,1.8181818181818181
8588738,20,0.4222222222222222,1.9777777777777779
8588738,21,0.18181818181818182,1.0
8588739,0,0.44696969696969696,2.0
8588739,5,0.3787878787878788,1.9545454545454546
8588739,6,0.3851010101010101,3.484848484848485
8588739,7,0.35447761194029853,3.611940298507463
8588739,8,0.3656716417910448,3.6417910447761193
8588739,9,0.43059701492537317,3.656716417910448
8588739,10,0.4128787878787879,3.6363636363636362
8588739,11,0.4462121212121212,4.015151515151516
8588739,12,0.43712121212121213,3.9696969696969697
8588739,13,0.4348484848484848,4.03030303030303
8588739,14,0.4659090909090909,4.0
8588739,15,0.45075757575757575,3.9545454545454546
8588739,16,0.3691919191919192,4.045454545454546
8588739,17,0.33333333333333337,3.985074626865672
8588739,18,0.4723880597014925,4.014925373134329
8588739,19,0.4425373134328358,3.656716417910448
8588739,20,0.4291044776119403,3.611940298507463
8588739,21,0.4292929292929293,2.015151515151515
8588739,22,0.5681818181818182,2.015151515151515
8588739,23,0.49242424242424243,2.015151515151515
8588740,0,0.12878787878787878,2.0
8588740,5,0.12121212121212122,1.9545454545454546
8588740,6,0.1313131313131313,3.484848484848485
8588740,7,0.23134328358208955,3.611940298507463
8588740,8,0.23880597014925373,3.6417910447761193
8588740,9,0.2813432835820896,3.656716417910448
8588740,10,0.19318181818181818,3.6363636363636362
8588740,11,0.2159090909090909,4.015151515151516
8588740,12,0.2681818181818182,3.9696969696969697
8588740,13,0.2946969696969697,4.03030303030303
8588740,14,0.2840909090909091,4.0
8588740,15,0.2689393939393939,3.9545454545454546
8588740,16,0.2737373737373738,4.045454545454546
8588740,17,0.28606965174129356,3.985074626865672
8588740,18,0.32313432835820893,4.014925373134329
8588740,19,0.24104477611940298,3.656716417910448
8588740,20,0.15298507462686567,3.611940298507463
8588740,21,0.19444444444444445,2.015151515151515
8588740,22,0.2196969696969697,2.015151515151515
8588740,23,0.25,2.015151515151515
8588742,6,0.6028169014084507,3.0140845070422535
8588742,7,0.5821678321678322,3.986013986013986
8588742,8,0.5138888888888888,2.0
8588742,16,0.4861111111111114,3.0
8588742,17,0.33505747126436786,3.9931034482758623
8588742,18,0.3689655172413793,3.9931034482758623
8588742,19,0.296551724137931,1.0
8588743,6,0.4471830985915493,1.0070422535211268
8588743,7,0.4755244755244755,1.993006993006993
8588743,8,0.375,1.0
8588743,16,0.4236111111111111,1.0
8588743,17,0.32068965517241377,1.993103448275862
8588743,18,0.2827586206896552,2.0
8588743,19,0.19310344827586207,1.0
8588744,6,0.2938967136150235,3.0140845070422535
8588744,7,0.4143356643356643,3.986013986013986
8588744,8,0.3541666666666667,2.0
8588744,16,0.18055555555555547,3.0
8588744,17,0.21379310344827587,3.9931034482758623
8588744,18,0.18448275862068966,4.0
8588744,19,0.15862068965517243,1.0
8588745,6,0.3068075117370892,3.007042253521127
8588745,7,0.3968531468531469,3.986013986013986
8588745,8,0.3506944444444444,2.0
8588745,16,0.44444444444444464,3.0
8588745,17,0.34022988505747126,3.9931034482758623
8588745,18,0.33275862068965517,4.0
8588745,19,0.18620689655172415,1.0
8589106,0,0.4545454545454544,5.0
8589106,1,0.5,1.0
8589106,2,0.6818181818181818,1.0
8589106,3,0.0,1.0588235294117647
8589106,5,0.3687012987012986,4.109090909090909
8589106,6,0.5489611724131849,13.555555555555555
8589106,7,0.48070954750059225,13.537313432835822
8589106,8,0.48125717566016074,11.477611940298507
8589106,9,0.474626865671642,9.343283582089553
8589106,10,0.5092401285583105,9.378787878787879
8589106,11,0.5019895928986838,9.545454545454545
8589106,12,0.4926002448729722,9.575757575757576
8589106,13,0.5086776859504133,9.409090909090908
8589106,14,0.4912911162911162,9.363636363636363
8589106,15,0.48176255562619186,9.287878787878787
8589106,16,0.5189449439449441,11.409090909090908
8589106,17,0.481744685662596,12.686567164179104
8589106,18,0.5090052190030241,13.417910447761194
8589106,19,0.5094349680170576,12.074626865671641
8589106,20,0.4246731709418276,8.746268656716419
8589106,21,0.4160353535353536,8.045454545454545
8589106,22,0.42992424242424243,8.0
8589106,23,0.4356060606060606,8.0
8590318,0,0.22416950944962988,9.453900709219859
8590318,1,0.24249605055292262,1.4407582938388626
8590318,2,0.2793981481481481,4.583333333333333
8590318,3,0.065,2.92
8590318,4,0.0,1.0
8590318,5,0.2678574993362346,9.770883054892602
8590318,6,0.2824577096343308,16.78095238095238
8590318,7,0.2568024728345108,16.654761904761905
8590318,8,0.29156984329963764,17.62264150943396
8590318,9,0.29110678614634233,17.964622641509433
8590318,10,0.2814081427553551,19.29383886255924
8590318,11,0.2909316244258203,19.175355450236967
8590318,12,0.31369999800251863,19.118483412322274
8590318,13,0.3066276457276385,19.14691943127962
8590318,14,0.3019849368934673,19.106635071090047
8590318,15,0.2922196896462065,19.627962085308056
8590318,16,0.29880674414653124,19.418439716312058
8590318,17,0.29568594259404685,19.33490566037736
8590318,18,0.3070437871527631,19.316037735849058
8590318,19,0.28480220405579154,19.360849056603772
8590318,20,0.3002229500602385,17.69575471698113
8590318,21,0.2958413558260594,12.566350710900474
8590318,22,0.294015458632687,12.644549763033176
8590318,23,0.2741649147570844,10.111374407582938
8590461,0,0.1540404040404041,2.8181818181818183
8590461,1,0.3333333333333333,1.0
8590461,2,0.4090909090909091,1.0
8590461,3,0.0,1.0909090909090908
8590461,5,0.35323383084577115,1.791044776119403
8590461,6,0.24642255892255882,8.43939393939394
8590461,7,0.2744572591587516,8.611940298507463
8590461,8,0.35004145936981756,7.358208955223881
8590461,9,0.2953980099502488,7.358208955223881
8590461,10,0.3178451178451178,7.378787878787879
8590461,11,0.32390572390572386,7.393939393939394
8590461,12,0.3214225589225589,7.378787878787879
8590461,13,0.2988215488215488,7.287878787878788
8590461,14,0.3042929292929293,7.287878787878788
8590461,15,0.3560606060606061,7.181818181818182
8590461,16,0.38825757575757575,7.2727272727272725
8590461,17,0.324604251469923,8.776119402985074
8590461,18,0.32046585255540466,8.164179104477611
8590461,19,0.321144278606965,7.402985074626866
8590461,20,0.2383913764510779,7.268656716417911
8590461,21,0.4348484848484849,3.378787878787879
8590461,22,0.4113636363636363,4.015151515151516
8590461,23,0.3068181818181818,4.015151515151516
8590462,6,0.26136363636363635,2.0
8590462,7,0.22727272727272727,1.8181818181818181
8590462,8,0.2545454545454545,1.8181818181818181
8590462,9,0.0,1.0
8590462,10,0.24074074074074073,1.0185185185185186
8590462,11,0.12962962962962962,1.0185185185185186
8590462,12,0.07407407407407407,1.0
8590462,13,0.18518518518518517,1.0
8590462,14,0.07407407407407407,1.0
8590462,15,0.18518518518518517,1.0
8590462,16,0.2962962962962963,1.8148148148148149
8590462,17,0.2909090909090909,1.8
8590462,18,0.14545454545454545,1.8181818181818181
8590462,19,0.16363636363636364,1.8181818181818181
8590462,20,0.1111111111111111,1.9777777777777779
8590462,21,0.06818181818181818,1.0
8590463,0,0.12857142857142856,1.0047619047619047
8590463,1,0.1875,1.0416666666666667
8590463,2,0.17391304347826086,1.0434782608695652
8590463,3,0.22916666666666666,1.0416666666666667
8590463,6,0.22432170542635657,3.8372093023255816
8590463,7,0.23547619047619048,3.966666666666667
8590463,8,0.25322327044025156,3.9764150943396226
8590463,9,0.24857819905213271,3.990521327014218
8590463,10,0.2651658767772512,3.957345971563981
8590463,11,0.3230647709320695,3.957345971563981
8590463,12,0.2697472353870458,3.962085308056872
8590463,13,0.3056872037914692,3.962085308056872
8590463,14,0.35876777251184827,3.957345971563981
8590463,15,0.34755134281200634,3.933649289099526
8590463,16,0.32883096366508685,3.9668246445497632
8590463,17,0.3395440251572327,3.9292452830188678
8590463,18,0.3085691823899371,3.919811320754717
8590463,19,0.2998427672955975,3.943396226415094
8590463,20,0.3668238993710692,3.919811320754717
8590463,21,0.19170616113744077,3.90521327014218
8590463,22,0.16208530805687205,3.895734597156398
8590463,23,0.1287519747235387,3.876777251184834
8590464,0,0.11146825396825391,3.8523809523809525
8590464,1,0.5,2.0
8590464,2,0.5,2.0
8590464,5,0.0425531914893617,1.0
8590464,6,0.3194843055052168,11.976878612716764
8590464,7,0.33957898582898594,11.728571428571428
8590464,8,0.33289049063316717,12.915094339622641
8590464,9,0.3472021454214097,13.009478672985782
8590464,10,0.3590877492083239,12.90047393364929
8590464,11,0.39097229126850014,12.909952606635072
8590464,12,0.3623637815580947,12.890995260663507
8590464,13,0.3832223069189896,12.919431279620854
8590464,14,0.40001712347683926,12.914691943127963
8590464,15,0.41233832649709434,12.924170616113743
8590464,16,0.3895099881997012,12.943127962085308
8590464,17,0.39203450506516535,12.89622641509434
8590464,18,0.39065842438483983,12.877358490566039
8590464,19,0.3395586100913518,12.891509433962264
8590464,20,0.32267731613250494,10.900943396226415
8590464,21,0.2943561967258652,9.672985781990521
8590464,22,0.2679610016102909,9.654028436018958
8590464,23,0.23767376646523605,9.630331753554502
8590465,0,0.19142857142857142,1.3428571428571427
8590465,6,0.3314065510597302,2.6647398843930636
8590465,7,0.47408477842003804,3.0173410404624277
8590465,8,0.3907232704402516,2.9952830188679247
8590465,9,0.3196682464454979,3.023696682464455
8590465,10,0.38546603475513425,2.990521327014218
8590465,11,0.29067930489731475,3.0
8590465,12,0.24723538704581377,3.004739336492891
8590465,13,0.27014218009478674,3.0
8590465,14,0.2480252764612955,3.0
8590465,15,0.24087301587301613,3.019047619047619
8590465,16,0.23420221169036362,3.023696682464455
8590465,17,0.27712264150943433,3.0
8590465,18,0.22327044025157247,3.0047169811320753
8590465,19,0.22798742138364805,3.0
8590465,20,0.38679245283018876,2.650943396226415
8590465,21,0.37333333333333346,3.0
8590465,22,0.39761904761904776,3.0
8590465,23,0.28380952380952384,3.0
8590466,0,0.1419753086419753,4.703703703703703
8590466,6,0.2575757575757576,5.2727272727272725
8590466,7,0.2863636363636363,6.036363636363636
8590466,8,0.23184079601990049,6.059701492537314
8590466,9,0.30739161336176274,6.104477611940299
8590466,10,0.31691919191919193,6.03030303030303
8590466,11,0.39141414141414155,6.0
8590466,12,0.2954545454545455,5.954545454545454
8590466,13,0.3585858585858586,6.0
8590466,14,0.3611111111111111,6.0
8590466,15,0.390151515151515,6.03030303030303
8590466,16,0.39393939393939387,6.0
8590466,17,0.3518123667377398,6.014925373134329
8590466,18,0.3829068941009241,6.044776119402985
8590466,19,0.3407960199004976,6.0
8590466,20,0.3333333333333333,5.223880597014926
8590466,21,0.3148148148148148,6.0
8590466,22,0.34950029394473847,6.074074074074074
8590466,23,0.2962962962962963,6.0
8590467,0,0.12476190476190475,2.342857142857143
8590467,6,0.09741784037558684,2.0140845070422535
8590467,7,0.17726396917148352,3.0173410404624277
8590467,8,0.24447077409162732,2.824644549763033
8590467,9,0.2220125786163522,3.018867924528302
8590467,10,0.21484992101105846,3.0
8590467,11,0.20221169036334907,3.009478672985782
8590467,12,0.22195892575039497,3.0
8590467,13,0.2097156398104267,3.004739336492891
8590467,14,0.2654028436018959,3.0
8590467,15,0.29304897314376027,3.014218009478673
8590467,16,0.32109004739336505,3.028436018957346
8590467,17,0.35573899371069156,2.9952830188679247
8590467,18,0.33294025157232704,3.0047169811320753
8590467,19,0.22641509433962267,3.0
8590467,20,0.3238993710691825,2.650943396226415
8590467,21,0.3066666666666667,3.0
8590467,22,0.3385714285714288,3.005714285714286
8590467,23,0.21523809523809526,3.0
8590468,0,0.0,1.0
8590468,1,0.2708333333333333,1.0416666666666667
8590468,2,0.08695652173913043,1.0434782608695652
8590468,3,0.20833333333333334,1.0416666666666667
8590468,5,0.6126760563380281,1.0
8590468,6,0.4096491228070174,2.799043062200957
8590468,7,0.30582137161084527,3.8421052631578947
8590468,8,0.33757861635220127,3.9764150943396226
8590468,9,0.33522906793048973,3.990521327014218
8590468,10,0.26816745655608215,3.7819905213270144
8590468,11,0.2922590837282781,3.957345971563981
8590468,12,0.2764612954186414,3.962085308056872
8590468,13,0.283175355450237,3.962085308056872
8590468,14,0.3033175355450237,3.957345971563981
8590468,15,0.3432069510268562,3.933649289099526
8590468,16,0.35418641390205374,3.9668246445497632
8590468,17,0.377437106918239,3.9292452830188678
8590468,18,0.36910377358490565,3.919811320754717
8590468,19,0.23616352201257867,4.113207547169812
8590468,20,0.540296495956873,4.721698113207547
8590468,21,0.5125592417061611,3.890995260663507
8590468,22,0.5287519747235389,3.90521327014218
8590468,23,0.5213270142180095,3.895734597156398
8590469,0,0.12499999999999999,4.703703703703703
8590469,6,0.23636363636363636,5.2727272727272725
8590469,7,0.2954545454545454,6.036363636363636
8590469,8,0.2716417910447761,6.059701492537314
8590469,9,0.3216950959488275,6.104477611940299
8590469,10,0.3093434343434342,6.03030303030303
8590469,11,0.3863636363636363,6.0
8590469,12,0.297979797979798,5.954545454545454
8590469,13,0.3737373737373737,6.0
8590469,14,0.38383838383838387,6.0
8590469,15,0.3933080808080808,6.03030303030303
8590469,16,0.3989898989898988,6.0
8590469,17,0.3468372423596304,6.014925373134329
8590469,18,0.4081378820184791,6.044776119402985
8590469,19,0.3208955223880597,6.0
8590469,20,0.32089552238805963,5.223880597014926
8590469,21,0.3148148148148148,6.0
8590469,22,0.3577307466196356,6.074074074074074
8590469,23,0.3024691358024692,6.0
8590470,0,0.14,1.3428571428571427
8590470,6,0.3304431599229288,2.658959537572254
8590470,7,0.5271676300578038,3.0115606936416186
8590470,8,0.43042452830188643,2.9952830188679247
8590470,9,0.410742496050553,3.028436018957346
8590470,10,0.4470774091627173,2.995260663507109
8590470,11,0.46445497630331756,3.0
8590470,12,0.42298578199052117,2.990521327014218
8590470,13,0.4723538704581359,3.0
8590470,14,0.47077409162717204,3.0
8590470,15,0.48373015873015857,3.038095238095238
8590470,16,0.49289099526066377,3.014218009478673
8590470,17,0.45047169811320764,3.0047169811320753
8590470,18,0.516509433962264,3.0047169811320753
8590470,19,0.3805031446540881,3.0
8590470,20,0.3674242424242426,2.9886363636363638
8590470,21,0.2571428571428571,3.0
8590470,22,0.23571428571428563,3.0
8590470,23,0.21047619047619046,3.0
8590471,0,0.16203703703703706,4.703703703703703
8590471,6,0.18484848484848482,5.2727272727272725
8590471,7,0.21363636363636354,6.036363636363636
8590471,8,0.22686567164179097,6.059701492537314
8590471,9,0.28757995735607683,6.104477611940299
8590471,10,0.32260101010100994,6.03030303030303
8590471,11,0.4191919191919193,6.0
8590471,12,0.292929292929293,5.954545454545454
8590471,13,0.3585858585858587,6.0
8590471,14,0.39141414141414144,6.0
8590471,15,0.40845959595959597,6.03030303030303
8590471,16,0.4015151515151515,6.0
8590471,17,0.3763326226012792,6.014925373134329
8590471,18,0.4060056858564322,6.044776119402985
8590471,19,0.38059701492537323,6.0
8590471,20,0.41791044776119407,5.223880597014926
8590471,21,0.3950617283950617,6.0
8590471,22,0.36860670194003525,6.074074074074074
8590471,23,0.3148148148148148,6.0
8590472,0,0.5039872408293461,1.0095693779904307
8590472,1,0.3333333333333333,1.0416666666666667
8590472,2,0.43478260869565216,1.0434782608695652
8590472,3,0.2391304347826087,1.0434782608695652
8590472,6,0.35707364341085274,3.8372093023255816
8590472,7,0.36363636363636365,3.9760765550239237
8590472,8,0.3637578616352201,3.9858490566037736
8590472,9,0.47148499210110584,3.976303317535545
8590472,10,0.38507109004739337,3.9668246445497632
8590472,11,0.47077409162717226,3.962085308056872
8590472,12,0.44285714285714284,3.9761904761904763
8590472,13,0.4119273301737757,3.971563981042654
8590472,14,0.4584518167456556,3.971563981042654
8590472,15,0.43214285714285716,3.9523809523809526
8590472,16,0.31706161137440764,3.9668246445497632
8590472,17,0.3536949685534591,3.94811320754717
8590472,18,0.3608490566037736,3.9150943396226414
8590472,19,0.36242138364779874,3.938679245283019
8590472,20,0.5636792452830188,3.9245283018867925
8590472,21,0.5233807266982623,3.895734597156398
8590472,22,0.5310426540284361,3.890995260663507
8590472,23,0.5438388625592417,3.8862559241706163
8590473,0,0.1523809523809524,1.0047619047619047
8590473,1,0.22916666666666666,1.0416666666666667
8590473,2,0.1956521739130435,1.0434782608695652
8590473,3,0.22916666666666666,1.0416666666666667
8590473,6,0.3490794573643411,5.476744186046512
8590473,7,0.310487528344671,5.3238095238095235
8590473,8,0.28323225516621725,5.617924528301887
8590473,9,0.3265515684946965,5.639810426540285
8590473,10,0.3783683141503045,5.606635071090047
8590473,11,0.3895565335138797,5.62085308056872
8590473,12,0.3685285488603023,5.606635071090047
8590473,13,0.3760437824418867,5.61611374407583
8590473,14,0.4490747009704352,5.606635071090047
8590473,15,0.439539607312119,5.568720379146919
8590473,16,0.3314128481581312,5.613207547169812
8590473,17,0.3479672057502246,5.589622641509434
8590473,18,0.34559748427672954,5.287735849056604
8590473,19,0.377869496855346,5.306603773584905
8590473,20,0.3887747079964063,5.278301886792453
8590473,21,0.214218009478673,3.90521327014218
8590473,22,0.15734597156398106,3.895734597156398
8590473,23,0.13112164296998421,3.876777251184834
8590474,0,0.5311004784688995,1.0095693779904307
8590474,1,0.25,1.0416666666666667
8590474,2,0.2608695652173913,1.0434782608695652
8590474,3,0.15217391304347827,1.0434782608695652
8590474,6,0.2766472868217055,3.8372093023255816
8590474,7,0.37200956937799046,3.9760765550239237
8590474,8,0.26407232704402517,3.9858490566037736
8590474,9,0.2402053712480253,3.976303317535545
8590474,10,0.17654028436018956,3.9668246445497632
8590474,11,0.2018167456556082,3.962085308056872
8590474,12,0.21349206349206348,3.9761904761904763
8590474,13,0.1733807266982622,3.971563981042654
8590474,14,0.22393364928909948,3.971563981042654
8590474,15,0.25357142857142856,3.9523809523809526
8590474,16,0.36729857819905215,3.9668246445497632
8590474,17,0.40715408805031444,3.94811320754717
8590474,18,0.3466981132075472,3.9150943396226414
8590474,19,0.18592767295597484,3.94811320754717
8590474,20,0.48938679245283023,3.9245283018867925
8590474,21,0.4072669826224329,3.90521327014218
8590474,22,0.387914691943128,3.890995260663507
8590474,23,0.40292259083728277,3.8862559241706163
8590475,0,0.27885714285714286,3.6857142857142855
8590475,6,0.37613542526837357,4.317919075144508
8590475,7,0.3436416184971097,6.034682080924855
8590475,8,0.3915487421383646,5.806603773584905
8590475,9,0.3732142857142858,6.028301886792453
8590475,10,0.40098171970209867,5.990521327014218
8590475,11,0.3544346648612053,6.004739336492891
8590475,12,0.3868483412322275,6.004739336492891
8590475,13,0.3653802753328819,6.004739336492891
8590475,14,0.37361769352290686,6.0
8590475,15,0.4129711126156622,6.018957345971564
8590475,16,0.3922647257955316,6.052132701421801
8590475,17,0.40542452830188686,5.995283018867925
8590475,18,0.42649371069182407,6.009433962264151
8590475,19,0.39465408805031427,6.0
8590475,20,0.482704402515723,5.30188679245283
8590475,21,0.4561904761904761,6.0
8590475,22,0.48047619047619045,6.005714285714285
8590475,23,0.402857142857143,6.0
8590476,0,0.1380952380952381,1.0047619047619047
8590476,1,0.2708333333333333,1.0416666666666667
8590476,2,0.1956521739130435,1.0434782608695652
8590476,3,0.22916666666666666,1.0416666666666667
8590476,6,0.40721899224806185,5.476744186046512
8590476,7,0.4316326530612244,5.3238095238095235
8590476,8,0.37795372866127597,5.617924528301887
8590476,9,0.4132137215075605,5.639810426540285
8590476,10,0.4399909726923944,5.606635071090047
8590476,11,0.44658654931166814,5.62085308056872
8590476,12,0.4211013315278717,5.606635071090047
8590476,13,0.42394493342360673,5.61611374407583
8590476,14,0.48275784247348247,5.606635071090047
8590476,15,0.4821936357481382,5.568720379146919
8590476,16,0.3462938005390835,5.613207547169812
8590476,17,0.35740116801437566,5.589622641509434
8590476,18,0.41383647798742135,5.287735849056604
8590476,19,0.37205188679245277,5.306603773584905
8590476,20,0.3996237646001795,5.278301886792453
8590476,21,0.26200631911532385,3.90521327014218
8590476,22,0.20545023696682463,3.895734597156398
8590476,23,0.17274881516587678,3.876777251184834
8590477,0,0.0,1.0
8590477,1,0.0,2.0
8590477,2,0.0,2.0
8590477,3,0.0,1.0
8590477,5,0.4084507042253521,1.0
8590477,6,0.419457735247209,3.478468899521531
8590477,7,0.4311802232854864,3.84688995215311
8590477,8,0.41682389937106923,3.981132075471698
8590477,9,0.39889415481832546,3.995260663507109
8590477,10,0.4165086887835702,3.919431279620853
8590477,11,0.46208530805687204,3.957345971563981
8590477,12,0.4585308056872038,3.962085308056872
8590477,13,0.43483412322274884,3.962085308056872
8590477,14,0.5025276461295419,3.9526066350710902
8590477,15,0.4693650793650794,3.9523809523809526
8590477,16,0.3613744075829382,3.2843601895734595
8590477,17,0.33820754716981133,3.9292452830188678
8590477,18,0.40188679245283065,4.59433962264151
8590477,19,0.40723270440251585,4.117924528301887
8590477,20,0.37598736176935227,3.924170616113744
8590477,21,0.2646129541864139,3.895734597156398
8590477,22,0.26895734597156395,3.9004739336492893
8590477,23,0.2697472353870458,3.895734597156398
8590478,0,0.10987654320987657,3.7037037037037037
8590478,5,0.29545454545454547,1.0227272727272727
8590478,6,0.2333333333333333,5.454545454545454
8590478,7,0.3159203980099503,5.149253731343284
8590478,8,0.23110637289741764,6.059701492537314
8590478,9,0.3148542999289269,6.08955223880597
8590478,10,0.2897727272727273,6.03030303030303
8590478,11,0.38383838383838376,6.0
8590478,12,0.3106060606060607,5.954545454545454
8590478,13,0.388888888888889,6.0
8590478,14,0.36111111111111105,6.0
8590478,15,0.3585858585858586,6.015151515151516
8590478,16,0.3755411255411254,6.015151515151516
8590478,17,0.34530916844349674,6.029850746268656
8590478,18,0.39614427860696527,6.029850746268656
8590478,19,0.3034825870646766,6.0
8590478,20,0.2462686567164179,5.029850746268656
8590478,21,0.3051146384479718,6.018518518518518
8590478,22,0.28615520282186957,6.055555555555555
8590478,23,0.20987654320987653,6.0
8590479,0,0.3518518518518519,4.703703703703703
8590479,6,0.4393939393939394,5.2727272727272725
8590479,7,0.42272727272727273,6.036363636363636
8590479,8,0.40298507462686584,6.059701492537314
8590479,9,0.47814498933901894,6.104477611940299
8590479,10,0.422348484848485,6.03030303030303
8590479,11,0.45707070707070707,6.0
8590479,12,0.43686868686868696,5.954545454545454
8590479,13,0.48989898989899017,6.0
8590479,14,0.45454545454545475,6.0
8590479,15,0.4766414141414142,6.03030303030303
8590479,16,0.43939393939393945,6.0
8590479,17,0.3373312011371713,6.014925373134329
8590479,18,0.4044953802416489,6.044776119402985
8590479,19,0.5223880597014925,6.0
8590479,20,0.46268656716417905,5.223880597014926
8590479,21,0.5092592592592593,6.0
8590479,22,0.5445326278659613,6.074074074074074
8590479,23,0.49382716049382697,6.0
8590480,0,0.11428571428571428,1.3428571428571427
8590480,5,0.851063829787234,1.0
8590480,6,0.4253371868978806,4.6531791907514455
8590480,7,0.5244897959183674,4.480952380952381
8590480,8,0.4500786163522016,4.976415094339623
8590480,9,0.4622641509433963,5.009433962264151
8590480,10,0.5118483412322274,4.995260663507109
8590480,11,0.4543443917851501,5.009478672985782
8590480,12,0.40292259083728316,4.990521327014218
8590480,13,0.4519747235387048,5.004739336492891
8590480,14,0.45213270142180095,5.0
8590480,15,0.43523809523809576,5.038095238095238
8590480,16,0.4026856240126386,5.014218009478673
8590480,17,0.389150943396227,5.004716981132075
8590480,18,0.34984276729559804,5.004716981132075
8590480,19,0.3273584905660384,4.995283018867925
8590480,20,0.330188679245283,3.4764150943396226
8590480,21,0.17619047619047604,2.994285714285714
8590480,22,0.2033333333333333,3.0
8590480,23,0.13095238095238088,3.0
8590481,0,0.011428571428571429,1.3428571428571427
8590481,6,0.05202312138728324,2.658959537572254
8590481,7,0.22851637764932572,3.0115606936416186
8590481,8,0.23073899371069187,2.9952830188679247
8590481,9,0.1757503949447077,3.028436018957346
8590481,10,0.2665876777251186,2.995260663507109
8590481,11,0.24802527646129546,3.0
8590481,12,0.16745655608214843,2.990521327014218
8590481,13,0.22274881516587702,3.0
8590481,14,0.23064770932069523,3.0
8590481,15,0.26468253968254,3.038095238095238
8590481,16,0.27369668246445505,3.014218009478673
8590481,17,0.320361635220126,3.0047169811320753
8590481,18,0.19614779874213842,3.0047169811320753
8590481,19,0.1116352201257861,3.0
8590481,20,0.16856060606060588,2.9886363636363638
8590481,21,0.08190476190476192,3.0
8590481,22,0.07952380952380954,3.0
8590481,23,0.038095238095238085,3.0
8590482,0,0.06,1.3428571428571427
8590482,5,0.41901408450704225,1.9859154929577465
8590482,6,0.28166804293971914,6.658959537572255
8590482,7,0.3465003779289498,6.485714285714286
8590482,8,0.3486522911051214,6.976415094339623
8590482,9,0.32931828391734097,7.0
8590482,10,0.36394719025050853,6.990521327014218
8590482,11,0.3331828782065751,7.018957345971564
8590482,12,0.3149684044233809,6.990521327014218
8590482,13,0.3442131196870535,7.014218009478673
8590482,14,0.362897765741368,7.0
8590482,15,0.3524975551041905,7.028436018957346
8590482,16,0.35138794854434713,7.014218009478673
8590482,17,0.35666554357592106,6.995283018867925
8590482,18,0.31645889487870643,7.004716981132075
8590482,19,0.243935309973046,7.0
8590482,20,0.22028301886792473,4.476415094339623
8590482,21,0.1295238095238095,3.0
8590482,22,0.13857142857142854,3.0
8590482,23,0.08000000000000006,3.0
8590484,0,0.5518341307814992,1.0095693779904307
8590484,1,0.20833333333333334,1.0416666666666667
8590484,2,0.21739130434782608,1.0434782608695652
8590484,3,0.2391304347826087,1.0434782608695652
8590484,6,0.2984496124031008,3.8372093023255816
8590484,7,0.31698564593301437,3.9760765550239237
8590484,8,0.264937106918239,3.9858490566037736
