HALTESTELLEN_NAME,BPUIC,lat,lon,PRODUKT_ID,avg_trip_day,avg_p_late
"Adlikon b. R., Leematten",8590462,47.45258299999919,8.467058000000113,Bus,20.98181818181818,0.17964824120603015
"Adlikon b. R., Pächterried",8590461,47.44589999999917,8.470045000000026,Bus,130.29850746268656,0.31623653320469497
"Adlikon b. R., Ziegelhütte",8576281,47.4526360000016,8.466078000000358,Bus,57.70283018867924,0.3904478180433128
Adlikon bei Regensdorf,8576253,47.448161999997545,8.46646899999981,Bus,101.63679245283019,0.29447678330680244
Adliswil,8503096,47.312303999998626,8.524163999999818,Zug,140.95283018867926,0.2309227524802381
"Adliswil, Ahornweg",8590476,47.31879200000315,8.534389000000322,Bus,94.45754716981132,0.36540702807699116
"Adliswil, Badstrasse",8590463,47.31359800000041,8.533805999999624,Bus,71.23584905660377,0.2669798878997692
"Adliswil, Bahnhof",8590464,47.31178099999731,8.524312000000576,Bus,220.1179245283019,0.326723607857141
"Adliswil, Baldernstrasse",8590471,47.3207859999987,8.515591999999883,Bus,104.4776119402985,0.33658763505402195
"Adliswil, Baumgartenweg",8590465,47.309600999996874,8.525616999999515,Bus,51.759433962264154,0.30274189296071835
"Adliswil, Bodenacker",8590466,47.31640299999908,8.517739000000079,Bus,104.4776119402985,0.3239309056956121
"Adliswil, Büchel",8590467,47.301105999999116,8.522098000000527,Bus,51.617924528301884,0.2505713526441698
"Adliswil, Eichenweg",8590468,47.32000400000069,8.533685999999703,Bus,71.23113207547169,0.3718937263417699
"Adliswil, Feldblumenstrasse",8590469,47.31462800000008,8.51907899999984,Bus,104.4776119402985,0.3276157129518473
"Adliswil, Friedhof",8590470,47.30688200000235,8.52963499999967,Bus,51.589622641509436,0.4020140182769931
"Adliswil, Grundstrasse",8595717,47.31294999999996,8.530050000000502,Bus,35.971698113207545,0.39006686981547317
"Adliswil, Grüt",8590472,47.32211800000161,8.528926999999557,Bus,71.25943396226415,0.43148881736403394
"Adliswil, Hofackerstrasse",8590473,47.31513599999814,8.5357689999993,Bus,94.45754716981132,0.3199546765554179
"Adliswil, Krone",8590474,47.313081000000224,8.527644999999334,Bus,71.27830188679245,0.3103573491788396
"Adliswil, Landolt-Junker-Str.",8590475,47.30334499999563,8.522262999999633,Bus,103.37264150943396,0.3950159984942598
"Adliswil, Moos",8590477,47.32545299999816,8.531045999999963,Bus,70.90566037735849,0.3943993575112016
"Adliswil, Poststrasse",8590478,47.313202999999426,8.525201000000212,Bus,104.4776119402985,0.30673838823919086
"Adliswil, Rifertstrasse",8590480,47.3099470000014,8.531826999999558,Bus,80.76415094339623,0.3923865870618184
